bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1773268,1355371,2023-09-27,House,"On Agreeing to the Amendment RC# 409",119,307,0,13,439
1773268,1355372,2023-09-27,House,"On Agreeing to the Amendment RC# 410",106,323,0,10,439
1773268,1355373,2023-09-27,House,"On Agreeing to the Amendment RC# 411",86,343,0,10,439
1773268,1355374,2023-09-27,House,"On Agreeing to the Amendment RC# 412",89,341,0,9,439
1773268,1355375,2023-09-27,House,"On Agreeing to the Amendment RC# 413",68,362,0,9,439
1773268,1355376,2023-09-27,House,"On Agreeing to the Amendment RC# 414",83,348,0,8,439
1773268,1355377,2023-09-27,House,"On Agreeing to the Amendment RC# 415",81,350,0,8,439
1773268,1355378,2023-09-27,House,"On Agreeing to the Amendment RC# 416",105,325,0,9,439
1773268,1355379,2023-09-27,House,"On Agreeing to the Amendment RC# 417",49,377,0,13,439
1773268,1355380,2023-09-27,House,"On Agreeing to the Amendment RC# 418",210,216,0,13,439
1773268,1355381,2023-09-27,House,"On Agreeing to the Amendment RC# 419",97,336,0,6,439
1773268,1355382,2023-09-27,House,"On Agreeing to the Amendment RC# 420",152,278,0,9,439
1773268,1355383,2023-09-27,House,"On Agreeing to the Amendment RC# 421",217,214,0,8,439
1773268,1355384,2023-09-27,House,"On Agreeing to the Amendment RC# 422",158,272,0,9,439
1773268,1355385,2023-09-27,House,"On Agreeing to the Amendment RC# 423",159,272,0,8,439
1773268,1355386,2023-09-27,House,"On Agreeing to the Amendment RC# 424",156,273,0,10,439
1773268,1355387,2023-09-27,House,"On Agreeing to the Amendment RC# 425",161,270,0,8,439
1773268,1355388,2023-09-27,House,"On Agreeing to the Amendment RC# 426",160,271,0,8,439
1773268,1355389,2023-09-27,House,"On Agreeing to the Amendment RC# 427",163,267,0,9,439
1773268,1355390,2023-09-27,House,"On Agreeing to the Amendment RC# 428",217,216,0,6,439
1773268,1355391,2023-09-27,House,"On Agreeing to the Amendment RC# 429",217,216,0,6,439
1773268,1355392,2023-09-27,House,"On Agreeing to the Amendment RC# 430",71,362,0,6,439
1773268,1355393,2023-09-28,House,"On Motion to Recommit RC# 506",211,217,0,5,433
1773268,1355394,2023-09-28,House,"On Passage RC# 507",191,237,0,5,433
1773270,1356927,2023-11-01,House,"On Motion to Recommit RC# 562",201,209,0,22,432
1773270,1356928,2023-11-01,House,"On Passage RC# 563",214,197,0,22,433
1773272,1363274,2023-09-27,House,"On Agreeing to the Amendment: Biggs of Arizona Part B Amendment No. 42 RC# 44",164,265,0,9,438
1773272,1363275,2023-09-27,House,"On Agreeing to the Amendment: Correa of California Part B Amendment No. 13 RC# 442",206,223,0,10,439
1773272,1363276,2023-09-27,House,"On Agreeing to the Amendment: Wasserman Schultz of Florida Part B Amendment No. 23 RC# 443",209,220,0,10,439
1773272,1363277,2023-09-27,House,"On Agreeing to the Amendment: Escobar of Texas Part B Amendment No. 25 RC# 444",210,220,0,9,439
1773272,1363278,2023-09-27,House,"On Agreeing to the Amendment: Clyde of Georgia Part B Amendment No. 29 RC# 445",108,320,0,10,438
1773272,1363279,2023-09-27,House,"On Agreeing to the Amendment: Biggs of Arizona Part B Amendment No. 39 RC# 446",147,282,0,9,438
1773272,1363280,2023-09-27,House,"On Agreeing to the Amendment: Biggs of Arizona Part B Amendment No. 40 RC# 447",160,270,0,8,438
1773272,1363281,2023-09-27,House,"On Agreeing to the Amendment: Biggs of Arizona Part B Amendment No. 41 RC# 448",168,261,0,9,438
1773272,1363282,2023-09-27,House,"On Agreeing to the Amendment: Biggs of Arizona Part B Amendment No. 43 RC# 450",162,264,0,12,438
1773272,1363283,2023-09-27,House,"On Agreeing to the Amendment: Boebert of Colorado Part B Amendment No. 48 RC# 451",159,269,0,10,438
1773272,1363284,2023-09-27,House,"On Agreeing to the Amendment: Boebert of Colorado Part B Amendment No. 49 RC# 452",161,267,0,10,438
1773272,1363285,2023-09-27,House,"On Agreeing to the Amendment: Boebert of Colorado Part B Amendment No. 50 RC# 453",161,268,0,9,438
1773272,1363286,2023-09-27,House,"On Agreeing to the Amendment: Castro of Texas Part B Amendment No. 51 RC# 454",211,220,0,8,439
1773272,1363287,2023-09-27,House,"On Agreeing to the Amendment: Nehls of Texas Part B Amendment No. 64 RC# 455",182,247,0,9,438
1773272,1363288,2023-09-28,House,"On Motion to Recommit RC# 504",210,218,0,5,433
1773272,1363289,2023-09-28,House,"On Passage RC# 505",220,208,0,5,433
1773284,1355357,2023-09-27,House,"On Agreeing to the Amendment RC# 431",240,191,0,8,439
1773284,1355358,2023-09-27,House,"On Agreeing to the Amendment RC# 432",104,330,0,5,439
1773284,1355359,2023-09-27,House,"On Agreeing to the Amendment RC# 433",203,231,0,5,439
1773284,1355360,2023-09-27,House,"On Agreeing to the Amendment RC# 434",150,282,0,7,439
1773284,1355361,2023-09-27,House,"On Agreeing to the Amendment RC# 435",184,248,0,7,439
1773284,1355362,2023-09-27,House,"On Agreeing to the Amendment RC# 436",172,261,0,6,439
1773284,1355363,2023-09-27,House,"On Agreeing to the Amendment RC# 437",215,218,0,6,439
1773284,1355364,2023-09-27,House,"On Agreeing to the Amendment RC# 438",93,339,0,7,439
1773284,1355365,2023-09-27,House,"On Agreeing to the Amendment RC# 439",160,269,0,10,439
1773284,1355366,2023-09-27,House,"On Agreeing to the Amendment RC# 440",176,258,0,5,439
1773284,1355367,2023-09-27,House,"On Agreeing to the Amendment RC# 441",202,231,0,6,439
1773284,1355368,2023-09-28,House,"On Motion to Recommit RC# 501",210,218,0,5,433
1773284,1355369,2023-09-28,House,"On Passage RC# 502",218,210,0,5,433
1773289,1356923,2023-11-01,House,"On Motion to Suspend the Rules and Agree RC# 560",354,53,0,25,432
1773669,1356621,2023-10-26,House,"On Agreeing to the Amendment RC# 529",156,265,0,17,438
1773669,1356622,2023-10-26,House,"On Agreeing to the Amendment RC# 530",277,142,0,19,438
1773669,1356623,2023-10-26,House,"On Agreeing to the Amendment RC# 531",212,213,0,13,438
1773669,1356624,2023-10-26,House,"On Agreeing to the Amendment RC# 532",161,257,0,20,438
1773669,1356625,2023-10-26,House,"On Agreeing to the Amendment RC# 533",137,287,0,14,438
1773669,1356626,2023-10-26,House,"On Agreeing to the Amendment RC# 534",135,284,0,19,438
1773669,1356627,2023-10-26,House,"On Agreeing to the Amendment RC# 535",105,319,0,14,438
1773669,1356628,2023-10-26,House,"On Agreeing to the Amendment RC# 536",115,306,0,17,438
1773669,1356629,2023-10-26,House,"On Agreeing to the Amendment RC# 537",123,300,0,15,438
1773669,1356630,2023-10-26,House,"On Agreeing to the Amendment RC# 538",137,283,0,18,438
1773669,1356631,2023-10-26,House,"On Agreeing to the Amendment RC# 539",105,316,0,17,438
1773669,1356632,2023-10-26,House,"On Agreeing to the Amendment RC# 540",134,283,0,21,438
1773669,1356633,2023-10-26,House,"On Agreeing to the Amendment RC# 541",122,299,0,17,438
1773669,1356634,2023-10-26,House,"On Agreeing to the Amendment RC# 542",130,287,0,21,438
1773669,1356635,2023-10-26,House,"On Agreeing to the Amendment RC# 543",122,295,0,21,438
1773669,1356636,2023-10-26,House,"On Agreeing to the Amendment RC# 544",116,303,0,19,438
1773669,1356637,2023-10-26,House,"On Agreeing to the Amendment RC# 545",121,299,0,18,438
1773669,1356638,2023-10-26,House,"On Agreeing to the Amendment RC# 546",176,241,0,21,438
1773669,1356639,2023-10-26,House,"On Agreeing to the Amendment RC# 547",120,291,0,27,438
1773669,1356640,2023-10-26,House,"On Agreeing to the Amendment RC# 548",207,204,0,28,439
1773669,1356641,2023-10-26,House,"On Agreeing to the Amendment RC# 549",208,209,0,22,439
1773669,1356642,2023-10-26,House,"On Agreeing to the Amendment RC# 550",207,204,0,22,433
1773669,1356643,2023-10-26,House,"On Agreeing to the Amendment RC# 551",166,247,0,26,439
1773669,1356644,2023-10-26,House,"On Agreeing to the Amendment RC# 552",160,250,0,29,439
1773669,1356645,2023-10-26,House,"On Agreeing to the Amendment RC# 553",164,249,0,26,439
1773669,1356646,2023-10-26,House,"On Agreeing to the Amendment RC# 554",100,314,0,25,439
1773669,1356647,2023-10-26,House,"On Agreeing to the Amendment RC# 555",76,335,0,27,438
1773669,1356648,2023-10-26,House,"On Agreeing to the Amendment RC# 556",192,222,0,25,439
1773669,1356649,2023-10-26,House,"On Motion to Recommit RC# 557",199,210,0,23,432
1773669,1356650,2023-10-26,House,"On Passage RC# 558",210,199,0,24,433
1773820,1350928,2023-07-25,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 366",409,1,0,23,433
1773827,1362040,2023-12-06,House,"On Motion to Recommit RC# 702",201,214,0,18,433
1773827,1362041,2023-12-06,House,"On Passage RC# 703",221,197,0,15,433
1773845,1350850,2023-07-18,House,"On Passage RC# 337",24,394,0,15,433
1774090,1355510,2023-10-02,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 515",394,1,0,38,433
1774093,1443788,2024-05-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 205",374,36,0,20,430
1774177,1350889,2023-07-19,Senate,"On the Amendment S.Amdt. 300 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 189",96,2,0,2,100
1774177,1350890,2023-07-19,Senate,"On the Amendment S.Amdt. 429 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 190",65,28,0,7,100
1774177,1350891,2023-07-19,Senate,"On the Amendment S.Amdt. 222 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 191",16,83,0,1,100
1774177,1350892,2023-07-19,Senate,"On the Amendment S.Amdt. 838 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 192",39,60,0,1,100
1774177,1350896,2023-07-20,Senate,"On the Amendment S.Amdt. 926 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 194",85,14,0,1,100
1774177,1350897,2023-07-20,Senate,"On the Amendment S.Amdt. 376 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 195",13,71,0,16,100
1774177,1350925,2023-07-25,Senate,"On the Amendment S.Amdt. 931 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 196",91,6,0,3,100
1774177,1350926,2023-07-25,Senate,"On the Amendment S.Amdt. 813 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 197",91,7,0,2,100
1774177,1350939,2023-07-26,Senate,"On the Amendment S.Amdt. 199 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 198",95,2,0,3,100
1774177,1350940,2023-07-26,Senate,"On the Amendment S.Amdt. 421 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 199",46,53,0,1,100
1774177,1350941,2023-07-26,Senate,"On the Amendment S.Amdt. 438 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 201",20,78,0,2,100
1774177,1350947,2023-07-26,Senate,"On the Amendment S.Amdt. 1055 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 200",51,48,0,1,100
1774177,1350966,2023-07-27,Senate,"On the Amendment S.Amdt. 999 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 202",96,3,0,1,100
1774177,1350967,2023-07-27,Senate,"On the Amendment S.Amdt. 1030 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 203",11,88,0,1,100
1774177,1350968,2023-07-27,Senate,"On the Amendment S.Amdt. 874 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 204",50,49,0,1,100
1774177,1350969,2023-07-27,Senate,"On the Amendment S.Amdt. 1034 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 205",51,47,0,2,100
1774177,1350970,2023-07-27,Senate,"On the Amendment S.Amdt. 1065 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 206",94,4,0,2,100
1774177,1350971,2023-07-27,Senate,"On the Amendment S.Amdt. 1058 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 207",61,37,0,2,100
1774177,1350972,2023-07-27,Senate,"On the Amendment S.Amdt. 638 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 208",96,2,0,2,100
1774177,1350973,2023-07-27,Senate,"On the Amendment S.Amdt. 1078 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 209",86,11,0,3,100
1774177,1350974,2023-07-27,Senate,"On the Amendment S.Amdt. 523 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 210",55,42,0,3,100
1774177,1350975,2023-07-27,Senate,"On the Amendment S.Amdt. 1087 to S.Amdt. 935 to S. 2226 (No short title on file) RC# 211",94,3,0,3,100
1774177,1350976,2023-07-27,Senate,"On Passage of the Bill S. 2226 RC# 212",86,11,0,3,100
1774226,1362470,2023-12-12,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 715",386,37,0,10,433
1774339,1350577,2023-07-12,House,"On Ordering the Previous Question RC# 292",215,201,0,18,434
1774339,1350578,2023-07-12,House,"On Agreeing to the Amendment RC# 293",218,207,0,9,434
1774339,1350579,2023-07-12,House,"On Agreeing to the Resolution, as Amended RC# 294",217,207,0,10,434
1774377,1443806,2024-05-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 207",408,3,0,18,429
1774495,1350730,2023-07-13,House,"On Ordering the Previous Question RC# 295",214,207,0,12,433
1774495,1350731,2023-07-13,House,"On Agreeing to the Resolution RC# 296",220,208,0,6,434
1774517,1430925,2024-04-17,House,"On Agreeing to the Amendment: LaLota of New York Amendment No. 3 RC# 135",176,246,1,13,436
1774517,1430926,2024-04-17,House,"On Passage RC# 136",219,199,1,12,431
1774596,1430265,2024-04-16,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 129",410,13,0,8,431
1774603,1431099,2024-04-17,House,"On Passage RC# 138",278,141,0,12,431
1774608,1350845,2023-07-18,House,"On Motion to Suspend the Rules and Agree RC# 338",412,9,1,11,433
1774610,1355395,2023-09-28,House,"On Agreeing to the Amendment RC# 462",134,298,0,6,438
1774610,1355396,2023-09-28,House,"On Agreeing to the Amendment RC# 463",78,353,1,6,438
1774610,1355397,2023-09-28,House,"On Agreeing to the Amendment RC# 464",102,326,0,10,438
1774610,1355398,2023-09-28,House,"On Agreeing to the Amendment RC# 465",111,315,0,12,438
1774610,1355399,2023-09-28,House,"On Agreeing to the Amendment RC# 466",115,312,0,11,438
1774610,1355400,2023-09-28,House,"On Agreeing to the Amendment RC# 467",86,346,0,6,438
1774610,1355401,2023-09-28,House,"On Agreeing to the Amendment RC# 468",133,297,0,8,438
1774610,1355402,2023-09-28,House,"On Agreeing to the Amendment RC# 469",121,311,0,6,438
1774610,1355403,2023-09-28,House,"On Agreeing to the Amendment RC# 470",135,295,0,8,438
1774610,1355404,2023-09-28,House,"On Agreeing to the Amendment RC# 471",199,231,0,8,438
1774610,1355405,2023-09-28,House,"On Agreeing to the Amendment RC# 472",195,236,0,7,438
1774610,1355406,2023-09-28,House,"On Agreeing to the Amendment RC# 473",90,342,0,6,438
1774610,1355407,2023-09-28,House,"On Agreeing to the Amendment RC# 474",92,340,0,6,438
1774610,1355408,2023-09-28,House,"On Agreeing to the Amendment RC# 475",120,309,1,8,438
1774610,1355409,2023-09-28,House,"On Agreeing to the Amendment RC# 476",104,327,0,7,438
1774610,1355410,2023-09-28,House,"On Agreeing to the Amendment RC# 477",219,213,0,7,439
1774610,1355411,2023-09-28,House,"On Agreeing to the Amendment RC# 478",151,278,0,9,438
1774610,1355412,2023-09-28,House,"On Agreeing to the Amendment RC# 479",166,265,0,7,438
1774610,1355413,2023-09-28,House,"On Agreeing to the Amendment RC# 480",187,241,0,10,438
1774610,1355414,2023-09-28,House,"On Agreeing to the Amendment RC# 481",191,238,0,9,438
1774610,1355415,2023-09-28,House,"On Agreeing to the Amendment RC# 482",132,298,0,8,438
1774610,1355416,2023-09-28,House,"On Agreeing to the Amendment RC# 483",198,232,0,8,438
1774610,1355417,2023-09-28,House,"On Agreeing to the Amendment RC# 484",188,242,0,8,438
1774610,1355418,2023-09-28,House,"On Agreeing to the Amendment RC# 485",213,219,0,7,439
1774610,1355419,2023-09-28,House,"On Agreeing to the Amendment RC# 486",218,215,0,6,439
1774610,1355420,2023-09-28,House,"On Agreeing to the Amendment RC# 487",170,260,0,8,438
1774610,1355421,2023-09-28,House,"On Agreeing to the Amendment RC# 488",171,258,0,9,438
1774610,1355422,2023-09-28,House,"On Agreeing to the Amendment RC# 489",173,255,0,10,438
1774610,1355423,2023-09-28,House,"On Agreeing to the Amendment RC# 490",217,212,0,9,438
1774610,1355424,2023-09-28,House,"On Agreeing to the Amendment RC# 491",360,67,0,11,438
1774610,1355425,2023-09-28,House,"On Agreeing to the Amendment RC# 492",216,213,0,9,438
1774610,1355426,2023-09-28,House,"On Agreeing to the Amendment RC# 493",161,268,0,9,438
1774610,1355427,2023-09-28,House,"On Agreeing to the Amendment RC# 494",198,232,0,8,438
1774610,1355428,2023-09-28,House,"On Agreeing to the Amendment RC# 495",213,218,0,8,439
1774610,1355429,2023-09-28,House,"On Agreeing to the Amendment RC# 496",351,81,0,7,439
1774610,1355430,2023-09-28,House,"On Agreeing to the Amendment RC# 497",178,253,0,7,438
1774610,1355431,2023-09-28,House,"On Agreeing to the Amendment RC# 498",187,244,0,7,438
1774610,1355432,2023-09-28,House,"On Motion to Recommit RC# 499",210,217,0,5,432
1774610,1355433,2023-09-28,House,"On Passage RC# 500",216,212,0,5,433
1774612,1357391,2023-11-08,House,"On Agreeing to the Amendment RC# 623",336,86,0,16,438
1774612,1357392,2023-11-08,House,"On Agreeing to the Amendment RC# 624",115,306,0,17,438
1774612,1357393,2023-11-08,House,"On Agreeing to the Amendment RC# 625",187,238,0,13,438
1774612,1357394,2023-11-08,House,"On Agreeing to the Amendment RC# 626",140,286,0,12,438
1774612,1357395,2023-11-08,House,"On Agreeing to the Amendment RC# 627",183,246,0,9,438
1774612,1357396,2023-11-08,House,"On Agreeing to the Amendment RC# 628",172,257,0,9,438
1774612,1357397,2023-11-08,House,"On Agreeing to the Amendment RC# 629",250,174,0,14,438
1774612,1357398,2023-11-08,House,"On Agreeing to the Amendment RC# 630",219,210,0,9,438
1774612,1357399,2023-11-08,House,"On Agreeing to the Amendment RC# 631",205,220,0,13,438
1774612,1357400,2023-11-08,House,"On Agreeing to the Amendment RC# 632",175,252,0,11,438
1774612,1357401,2023-11-08,House,"On Agreeing to the Amendment RC# 633",106,322,0,10,438
1774612,1357402,2023-11-08,House,"On Agreeing to the Amendment RC# 634",145,273,1,19,438
1774612,1357403,2023-11-08,House,"On Agreeing to the Amendment RC# 635",205,211,0,22,438
1774612,1357404,2023-11-08,House,"On Agreeing to the Amendment RC# 636",198,221,0,19,438
1774612,1357405,2023-11-08,House,"On Agreeing to the Amendment RC# 637",196,223,0,19,438
1774612,1357406,2023-11-08,House,"On Agreeing to the Amendment RC# 638",142,277,0,19,438
1774612,1357407,2023-11-08,House,"On Agreeing to the Amendment RC# 639",208,212,0,18,438
1774612,1357408,2023-11-08,House,"On Agreeing to the Amendment RC# 640",222,198,0,18,438
1774612,1357409,2023-11-09,House,"On Agreeing to the Amendment RC# 641",165,257,1,16,439
1774612,1357410,2023-11-09,House,"On Agreeing to the Amendment RC# 642",220,202,0,16,438
1774693,1350841,2023-07-18,House,"On Ordering the Previous Question RC# 331",213,207,0,13,433
1774693,1350842,2023-07-18,House,"On Agreeing to the Resolution RC# 332",213,206,0,15,434
1774724,1411607,2024-03-19,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 87",365,30,0,36,431
1774880,1436340,2024-04-29,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 154",354,36,0,38,428
1775095,1437156,2024-04-30,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 156",364,44,0,21,429
1775099,1357179,2023-11-07,House,"On Agreeing to the Amendment RC# 603",212,214,0,12,438
1775099,1357180,2023-11-07,House,"On Agreeing to the Amendment RC# 604",125,297,0,16,438
1775099,1357181,2023-11-07,House,"On Agreeing to the Amendment RC# 605",148,277,0,13,438
1775099,1357182,2023-11-07,House,"On Agreeing to the Amendment RC# 606",213,210,0,15,438
1775099,1357183,2023-11-07,House,"On Agreeing to the Amendment RC# 607",174,252,0,12,438
1775099,1357184,2023-11-07,House,"On Agreeing to the Amendment RC# 609",144,282,0,12,438
1775099,1357185,2023-11-07,House,"On Agreeing to the Amendment RC# 610",238,185,0,15,438
1775099,1357186,2023-11-07,House,"On Agreeing to the Amendment RC# 611",106,324,0,8,438
1775099,1357187,2023-11-07,House,"On Agreeing to the Amendment RC# 612",133,295,0,10,438
1775099,1357188,2023-11-07,House,"On Agreeing to the Amendment RC# 613",104,325,0,9,438
1775099,1357189,2023-11-07,House,"On Agreeing to the Amendment RC# 614",191,238,0,9,438
1775099,1357190,2023-11-07,House,"On Agreeing to the Amendment RC# 615",211,220,0,8,439
1775099,1357191,2023-11-07,House,"On Agreeing to the Amendment RC# 616",201,229,0,8,438
1775099,1357192,2023-11-07,House,"On Agreeing to the Amendment RC# 617",164,264,0,10,438
1775099,1357193,2023-11-07,House,"On Agreeing to the Amendment RC# 618",155,272,0,11,438
1775099,1357194,2023-11-07,House,"On Agreeing to the Amendment RC# 619",212,217,0,9,438
1775099,1357195,2023-11-07,House,"On Agreeing to the Amendment RC# 620",112,318,0,8,438
1775099,1357196,2023-11-07,House,"On Agreeing to the Amendment RC# 621",211,219,0,8,438
1775102,1356932,2023-11-02,House,"On Agreeing to the Amendment RC# 567",144,280,0,14,438
1775102,1356933,2023-11-02,House,"On Agreeing to the Amendment RC# 568",184,239,0,15,438
1775102,1356934,2023-11-02,House,"On Agreeing to the Amendment RC# 569",166,253,0,19,438
1775102,1356935,2023-11-02,House,"On Agreeing to the Amendment RC# 570",129,292,0,17,438
1775102,1356936,2023-11-02,House,"On Agreeing to the Amendment RC# 571",132,292,0,14,438
1775102,1356937,2023-11-02,House,"On Agreeing to the Amendment RC# 572",177,246,0,15,438
1775102,1356938,2023-11-02,House,"On Agreeing to the Amendment RC# 573",180,243,0,15,438
1775102,1356939,2023-11-02,House,"On Agreeing to the Amendment RC# 574",163,261,0,14,438
1775102,1356940,2023-11-02,House,"On Agreeing to the Amendment RC# 575",213,212,0,13,438
1775102,1356941,2023-11-02,House,"On Agreeing to the Amendment RC# 576",188,237,0,13,438
1775102,1356942,2023-11-02,House,"On Agreeing to the Amendment RC# 579",161,251,0,26,438
1775102,1356943,2023-11-02,House,"On Agreeing to the Amendment RC# 580",191,219,0,28,438
1775102,1356944,2023-11-02,House,"On Agreeing to the Amendment RC# 581",212,202,0,24,438
1775102,1356945,2023-11-02,House,"On Agreeing to the Amendment RC# 582",212,206,0,20,438
1775102,1356946,2023-11-02,House,"On Agreeing to the Amendment RC# 583",191,227,0,20,438
1775102,1356947,2023-11-02,House,"On Agreeing to the Amendment RC# 584",166,251,0,21,438
1775102,1356948,2023-11-02,House,"On Agreeing to the Amendment RC# 585",217,202,0,19,438
1775102,1356949,2023-11-02,House,"On Agreeing to the Amendment RC# 586",151,263,0,24,438
1775102,1356950,2023-11-02,House,"On Agreeing to the Amendment RC# 587",196,222,0,20,438
1775102,1356951,2023-11-02,House,"On Agreeing to the Amendment RC# 588",207,213,0,18,438
1775102,1356952,2023-11-02,House,"On Agreeing to the Amendment RC# 589",159,259,0,20,438
1775102,1356953,2023-11-02,House,"On Agreeing to the Amendment RC# 590",150,265,0,23,438
1775102,1356954,2023-11-02,House,"On Agreeing to the Amendment RC# 591",156,263,0,19,438
1775102,1356955,2023-11-02,House,"On Agreeing to the Amendment RC# 592",175,244,0,19,438
1775102,1356956,2023-11-03,House,"On Agreeing to the Amendment RC# 593",214,204,0,20,438
1775102,1356957,2023-11-03,House,"On Agreeing to the Amendment RC# 594",212,204,0,22,438
1775102,1356958,2023-11-03,House,"On Agreeing to the Amendment RC# 595",208,207,0,24,439
1775102,1356959,2023-11-03,House,"On Motion to Recommit RC# 596",201,215,0,17,433
1775102,1356960,2023-11-03,House,"On Passage RC# 597",213,203,0,17,433
1775121,1437144,2024-04-30,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 157",333,75,0,20,428
1775201,1436331,2024-04-29,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 153",341,48,0,39,428
1775279,1357289,2023-11-08,Senate,"On the Joint Resolution S.J.Res. 38 RC# 303",50,48,0,2,100
1775279,1364142,2024-01-11,House,"On Passage RC# 8",209,198,0,26,433
1775279,1400530,2024-02-29,Senate,"On Overriding the Veto S.J.Res. 38 RC# 61",50,47,0,3,100
1775361,1350942,2023-07-26,House,"On Ordering the Previous Question RC# 367",208,191,0,35,434
1775361,1350943,2023-07-26,House,"On Agreeing to the Resolution, as Amended RC# 368",217,206,0,11,434
1775454,1400212,2024-02-28,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 56",348,55,0,28,431
1775623,1356620,2023-10-26,Senate,"On the Joint Resolution S.J.Res. 42 RC# 272",47,50,0,3,100
1775806,1362472,2023-12-12,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 713",420,1,0,12,433
1777000,1358045,2023-11-30,House,"On Agreeing to the Amendment RC# 688",206,223,1,10,440
1777000,1358046,2023-11-30,House,"On Passage RC# 689",224,203,1,7,435
1777288,1357768,2023-11-15,Senate,"On the Joint Resolution S.J.Res. 43 RC# 310",49,50,0,1,100
1777306,1362084,2023-12-07,House,"On Passage RC# 705",210,189,0,34,433
1777381,1362302,2023-10-26,Senate,"On the Motion to Discharge S.J.Res. 44 RC# 270",11,86,0,3,100
1777525,1362311,2023-12-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 708",320,71,1,41,433
1777537,1386438,2024-02-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 54",379,39,0,13,431
1777792,1354912,2023-09-14,House,"On Ordering the Previous Question RC# 388",1,0,0,0,1
1777792,1354913,2023-09-14,House,"On Agreeing to the Resolution RC# 389",1,0,0,0,1
1777819,1355440,2023-09-19,House,"On Ordering the Previous Question RC# 397",217,209,0,7,433
1777819,1355441,2023-09-19,House,"On Agreeing to the Resolution RC# 398",212,214,0,7,433
1778146,1362476,2023-12-12,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 714",396,28,0,9,433
1778158,1355435,2023-09-29,House,"On Motion to Recommit RC# 510",210,216,0,6,432
1778158,1355436,2023-09-29,House,"On Passage RC# 511",198,232,0,3,433
1778173,1371297,2024-01-29,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 20",397,0,0,34,431
1778394,1372368,2024-01-30,House,"On Agreeing to the Amendment: Crockett of Texas Part A Amendment No. 1 RC# 24",201,224,0,12,437
1778394,1372369,2024-01-30,House,"On Passage RC# 25",271,154,0,7,432
1778513,1355442,2023-09-21,House,"On Ordering the Previous Question RC# 402",216,202,0,15,433
1778513,1355443,2023-09-21,House,"On Agreeing to the Resolution RC# 403",212,216,0,5,433
1778840,1355437,2023-09-28,House,"On Passage RC# 503",311,117,0,5,433
1778842,1355444,2023-09-26,House,"On Consideration of the Resolution RC# 404",209,198,0,26,433
1778842,1355445,2023-09-26,House,"On Ordering the Previous Question RC# 405",215,209,0,9,433
1778842,1355446,2023-09-26,House,"On Agreeing to the Resolution RC# 406",216,212,0,5,433
1778977,1355447,2023-09-28,House,"On Ordering the Previous Question RC# 456",214,210,0,9,433
1778977,1355448,2023-09-28,House,"On Agreeing to the Resolution RC# 457",217,211,0,5,433
1779175,1430392,2024-04-16,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 131",391,34,0,6,431
1779289,1355449,2023-09-29,House,"On Ordering the Previous Question RC# 508",217,207,0,9,433
1779289,1355450,2023-09-29,House,"On Agreeing to the Resolution RC# 509",218,210,0,5,433
1779302,1384080,2024-02-13,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 41",414,11,0,6,431
1779439,1366538,2024-01-17,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 12",403,9,0,20,432
1779625,1355795,2023-10-03,House,"On Ordering the Previous Question RC# 516",218,207,0,7,432
